Id,Prediction
22024,3574310.065
22025,3735868.595
22026,5170227.755
22027,6320256.365333333
22028,4981298.67
22029,4420842.11
22030,7515581.51
22031,7000474.88125
22032,5585477.777833333
22033,3547645.38
22034,3054077.025
22035,5519705.545
22036,4477404.58
22037,4866883.628333333
22038,5514648.25
22039,5456612.863166666
22040,6154574.956249999
22041,5835687.499166667
22042,3983694.034166666
22043,5576266.595
22044,3314678.995
22045,5384513.19875
22046,5938537.806333334
22047,3200094.995
22048,4567787.885
22049,4776157.755
22050,4332018.685
22051,4028350.3845833335
22052,4731294.265
22053,5431900.62
22054,6380829.4675
22055,4490149.525
22056,4094872.09
22057,3143222.1375
22058,5246691.64
22059,4709347.41
22060,6075731.0675
22061,6057438.634916667
22062,3439534.35
22063,3432873.63
22064,5509861.23
22065,5489688.057083333
22066,4387792.575
22067,3749760.54
22068,7451765.54
22069,5045681.925
22070,4842053.745
22071,4029788.54
22072,4603525.1125
22073,3437184.38
22074,4460924.7
22075,2914758.8
22076,5172354.881166667
22077,4424553.275
22078,4995236.95
22079,10316891.655
22080,3917042.455
22081,4386365.79
22082,4660113.39
22083,4464020.45
22084,4245755.26
22085,5519188.319083333
22086,2866977.55
22087,3747541.82
22088,3357754.905
22089,8541715.09
22090,5158309.18125
22091,4023525.945
22092,5720641.731821429
22093,6363157.277916666
22094,5502878.005666666
22095,4095127.105
22096,4219764.6
22097,2718228.0
22098,4437805.33625
22099,4543546.88
22100,4806666.8575
22101,4928870.78
22102,8869189.99
22103,5123260.81
22104,4125805.415
22105,5565897.57
22106,3217276.97
22107,5376516.7
22108,5483460.19
22109,2856632.795
22110,2670295.52
22111,4254288.815
22112,3156253.485
22113,4734410.75
22114,4013984.4436666667
22115,3174527.195
22116,3219005.65
22117,4492458.965
22118,10098129.12
22119,4259688.232416667
22120,4191066.135
22121,3605285.98
22122,5926315.345
22123,5183617.18
22124,3969709.845
22125,5506141.5575
22126,3245735.705
22127,2433926.57
22128,4430021.0445
22129,3776433.205
22130,7014021.332833334
22131,3954738.0
22132,5882296.919583334
22133,5569435.2075
22134,3941269.195
22135,5372333.365
22136,3989951.78
22137,3907322.755
22138,5600289.299083333
22139,2300438.585
22140,4057327.31
22141,6677986.976404762
22142,3445163.125
22143,4199010.675
22144,4640304.205
22145,4972478.97
22146,6836660.420333333
22147,4037637.56
22148,3101753.115
22149,4149438.575
22150,5403291.2825
22151,4453714.93625
22152,4341984.035
22153,5101203.295
22154,6540621.095916667
22155,9358062.375
22156,4265432.89
22157,5515289.495
22158,4800230.455
22159,4033884.4
22160,5940825.42
22161,3188398.54
22162,4767141.11125
22163,5548937.584583333
22164,4612941.02
22165,5821631.945
22166,4160821.785
22167,5415200.73
22168,5204234.54
22169,2935778.275
22170,3702377.325
22171,5101323.445
22172,2438016.665
22173,5698781.845
22174,5466900.37
22175,4039785.365
22176,3753200.015
22177,4981328.575
22178,4501356.56
22179,4651246.665
22180,2729120.33
22181,3787934.895
22182,2756187.845
22183,4810901.312
22184,7934179.947000001
22185,2676215.29
22186,4162662.068333334
22187,3737818.74
22188,5901954.48
22189,5175869.255
22190,3385405.395
22191,3361237.135
22192,5077370.02125
22193,4819413.9975
22194,5216048.135
22195,4531229.16
22196,5835775.83
22197,4089347.03
22198,6918965.615833334
22199,4798253.215
22200,8456733.965
22201,4095943.51625
22202,4500708.6
22203,4231688.015
22204,4711505.735
22205,4377336.825
22206,4272729.555
22207,5664888.8024166655
22208,2847515.795
22209,4832272.31
22210,2728718.495
22211,4735433.335
22212,7591856.47740476
22213,4435481.66
22214,4141766.545
22215,4060401.86
22216,4892398.785
22217,6314497.6275
22218,6020758.180416668
22219,5270360.074583333
22220,5176754.535
22221,4874125.5465
22222,7973530.638666667
22223,7806635.675
22224,5764653.3670833325
22225,6084439.72
22226,5759046.85
22227,4696195.335
22228,4979133.195
22229,5671821.79
22230,4285981.81
22231,4371611.785
22232,4919629.92
22233,6824189.073249999
22234,4852048.42
22235,4685947.615
22236,3513989.77
22237,4548904.13
22238,3857524.745
22239,4583801.141666667
22240,3756031.18
22241,4569585.89
22242,4241903.32
22243,3571252.55
22244,4352183.02125
22245,4978428.6975
22246,4282443.751666666
22247,3366250.33
22248,3911708.395
22249,4913181.277916667
22250,5060863.435
22251,5173422.64
22252,6179752.985
22253,5805051.09
22254,6084087.4525
22255,2687993.37
22256,4054766.59
22257,5734910.71375
22258,4782675.365
22259,7317345.194166668
22260,4542908.559166667
22261,5090867.73
22262,9131667.57
22263,4508243.475
22264,5492663.84
22265,3431751.585
22266,5459464.93
22267,5315498.368333333
22268,6089320.4925
22269,5014272.905
22270,4283748.82
22271,4088939.07
22272,5386493.76
22273,5676836.679166667
22274,4195369.665
22275,5083643.391666667
22276,4979985.544
22277,5011095.4825
22278,4252347.62
22279,4722886.79
22280,5113458.0008333335
22281,3961794.695
22282,7455260.14
22283,4151161.9053333336
22284,3845162.875
22285,4230886.45
22286,5539811.395
22287,4663739.975
22288,4077821.4533333336
22289,9938122.565
22290,6441945.231666667
22291,5695776.755
22292,4565965.062
22293,4371223.54
22294,3828851.915
22295,4412300.64
22296,4827391.585
22297,4534799.235
22298,4947680.078333334
22299,3040320.925
22300,5114564.945
22301,4196178.065
22302,4141966.67
22303,6517065.045
22304,4074788.615
22305,4319129.608333333
22306,6488727.710416666
22307,4567315.985
22308,4231804.705
22309,6318251.51
22310,3310785.57
22311,4277049.065
22312,6007783.818166666
22313,7490942.195
22314,4984337.215
22315,4465975.535
22316,3986894.675
22317,5744380.09
22318,4366738.54
22319,2845180.985
22320,4095633.2166666663
22321,3482488.645
22322,5642425.265
22323,5257500.905
22324,4642381.73625
22325,4532378.25125
22326,6775172.366166667
22327,3330365.075
22328,3353879.665
22329,6242861.407916668
22330,3742008.725
22331,5843577.532416666
22332,6901816.970416666
22333,4686041.05
22334,4069152.88
22335,8501595.10875
22336,3632555.4195833337
22337,4664084.6
22338,2612160.68
22339,4472497.715
22340,5746959.727916666
22341,5759323.195
22342,3860762.725
22343,3283888.09
22344,5662318.52125
22345,6275882.589321429
22346,4565445.56
22347,4913112.87
22348,3584409.76
22349,4493349.435
22350,4020803.825
22351,2266876.65
22352,6254900.091666668
22353,4882151.25
22354,4319168.825
22355,3781618.72
22356,4784828.845
22357,3148585.175
22358,4865779.86
22359,4533263.285
22360,5481519.93
22361,4081298.69
22362,5018279.524583333
22363,4622411.46
22364,4924446.615
22365,2891675.82
22366,5522391.90375
22367,5955577.6925
22368,5851489.9125
22369,3647654.2
22370,3770439.375
22371,9979463.005
22372,4329158.755
22373,3253854.935
22374,4168358.955
22375,4677591.7095
22376,3027337.285
22377,3378946.775
22378,4498440.225
22379,3757218.22
22380,2500725.245
22381,2559365.12
22382,5748832.6
22383,3450714.31
22384,4494523.075
22385,3987821.175
22386,5302485.05
22387,4527476.385
22388,4226388.86875
22389,3524168.81
22390,5335994.96
22391,4792037.675
22392,5506892.415
22393,5179122.985
22394,5672146.575
22395,3863332.18
22396,4963914.94
22397,3608896.735
22398,4409777.775
22399,4689188.8995
22400,3734973.795
22401,5390808.475
22402,5234973.145
22403,4391194.925
22404,5042333.559083333
22405,2822309.46
22406,4117415.91
22407,4105446.48125
22408,4276282.71
22409,4129502.0975
22410,4052951.075
22411,4257125.92
22412,4930497.015
22413,8960387.115
22414,5485440.741583333
22415,4291316.008666667
22416,4689628.76
22417,4237702.575
22418,4237854.74625
22419,3842696.985
22420,4378360.27625
22421,4803317.5575
22422,11066428.523666669
22423,3690819.925
22424,4424130.035
22425,5010585.23
22426,3910529.33
22427,4769437.932
22428,6328636.4761666665
22429,3102610.11
22430,4377846.28
22431,3356895.755
22432,5048899.44
22433,6177683.151738095
22434,6272100.5
22435,4987010.13
22436,4525456.915
22437,5240801.7195833335
22438,4759337.385
22439,7169958.003488095
22440,4725114.204166667
22441,8694977.72
22442,4393890.365
22443,4881367.902
22444,8942074.865583334
22445,5743933.69
22446,4388721.605
22447,5973298.678666665
22448,5150611.1
22449,5563232.57
22450,3581646.62
22451,3050456.14
22452,4567694.485
22453,3698106.27
22454,4322943.755
22455,4362038.595
22456,3597460.775
22457,10698447.825
22458,5013912.46125
22459,4598669.462083333
22460,5136834.6075
22461,3754098.85
22462,6229712.969821429
22463,4408382.7
22464,4064839.435
22465,4435680.23
22466,3110536.43
22467,2604504.8875
22468,5750918.380654762
22469,5548279.029083333
22470,5235676.63
22471,5278397.076666666
22472,6317620.84
22473,5711674.2225
22474,4181548.1366666663
22475,5608013.42625
22476,4618179.585
22477,4611599.85
22478,6136997.28
22479,5273886.200833333
22480,4930427.65875
22481,3181845.05
22482,8623873.41
22483,4917637.88
22484,5290120.065
22485,3997697.135
22486,4481731.725
22487,5019338.1
22488,4929957.77
22489,4593915.7639999995
22490,5322819.39
22491,4683860.11
22492,5088429.94
22493,2995717.415
22494,5415924.486666667
22495,3484084.87
22496,4654147.7125
22497,4616513.29
22498,5089762.345
22499,3380269.865
22500,3819202.365
22501,4322631.335
22502,2738768.9
22503,3617164.165
22504,4002090.60625
22505,4866073.59625
22506,3028776.16
22507,3965494.145
22508,4442073.33125
22509,4449950.95875
22510,3793931.935
22511,4754908.18375
22512,5362669.875
22513,6056256.769583332
22514,5628591.2447380945
22515,5166702.225
22516,4253302.705
22517,4244523.77
22518,5103164.4
22519,4143087.455
22520,5238016.818333333
22521,5173587.52
22522,3136304.635
22523,4933744.0925
22524,5279886.401666667
22525,5080986.273250001
22526,3941023.815
22527,4489473.835
22528,3097437.735
22529,3932088.595
22530,4108609.925
22531,5686179.610416668
22532,5014272.905
22533,3799308.93625
22534,4901672.715
22535,4068162.5375
22536,3867709.52
22537,6397145.495
22538,2391641.56
22539,4817660.555
22540,3714113.63
22541,4163024.435
22542,4504448.83
22543,4515188.1
22544,5184174.745
22545,4938395.425
22546,4689119.585
22547,4420865.755
22548,2358942.93
22549,4926296.755
22550,5029070.681666667
22551,4257964.715
22552,3046556.24
22553,3907986.4
22554,2825122.785
22555,4678732.1175
22556,3248933.18
22557,4979414.52
22558,3523034.395
22559,5438924.505
22560,3991072.73125
22561,5074652.01625
22562,5755574.1025
22563,3678741.7
22564,3125462.52
22565,4147447.735
22566,12327151.086321428
22567,4850482.78
22568,4521886.155
22569,5083166.19
22570,4476146.455
22571,9282152.923333334
22572,5480964.02
22573,3928942.96
22574,3966136.605
22575,3842839.14
22576,2404299.46
22577,4005245.7325
22578,4010754.84
22579,4711840.19
22580,2567846.99
22581,4003990.23
22582,4850182.775
22583,4373483.99
22584,2123845.17
22585,5235427.405
22586,4306611.97
22587,4412084.915
22588,4897641.41
22589,5583363.108666667
22590,3970328.708333333
22591,4861070.22
22592,4885835.485
22593,4417808.76
22594,4066735.84
22595,5043873.885
22596,4450066.73
22597,3860762.725
22598,6099144.495
22599,5115405.153333333
22600,4802648.1775
22601,4610561.640833334
22602,4517270.55
22603,4371957.62
22604,4277602.48
22605,5241925.05
22606,5402692.98
22607,3431412.91
22608,4313238.29
22609,4883241.865
22610,4014519.74125
22611,5837528.5
22612,4603287.265
22613,3757829.36
22614,2641708.695
22615,4732855.775
22616,2227743.68
22617,5367048.934166666
22618,4871222.3
22619,4111510.1
22620,3200790.165
22621,4091685.415
22622,3344313.585
22623,4642264.562
22624,4544011.925
22625,4270226.8
22626,3758123.63
22627,5550312.445
22628,4559280.405
22629,3407549.665
22630,5854665.325
22631,2501362.88
22632,4624820.31
22633,3968163.745
22634,3099156.005
22635,3603831.735
22636,4395857.45
22637,7199066.25
22638,4637212.8125
22639,6157943.270833332
22640,4136930.065
22641,4219720.025
22642,5783486.675
22643,4330490.82
22644,5377096.195
22645,3851894.5575
22646,4420560.455
22647,4796937.09
22648,4401896.115
22649,4326113.475
22650,6050135.800833332
22651,4120192.46
22652,4785427.07375
22653,4571825.6411666665
22654,10542535.97
22655,5279389.0715
22656,6465696.057
22657,6045287.587083334
22658,6458197.75
22659,5160343.192083333
22660,3728179.005
22661,5580647.615
22662,4932771.75
22663,5079731.995
22664,4354297.08375
22665,6076000.0325
22666,4504787.6
22667,4559516.13
22668,3992137.9
22669,5993249.5627380945
22670,4287973.89
22671,2352892.7
22672,4609792.36
22673,5680220.2125
22674,3340792.89625
22675,4302733.79
22676,5799312.45
22677,2700235.45
22678,4248861.01
22679,5384188.45
22680,4214816.61
22681,4004205.505
22682,4519693.45
22683,6180607.939738095
22684,4209666.825
22685,4532649.1625
22686,3977006.7819999997
22687,10333353.237
22688,4743624.41
22689,9489847.61
22690,4891979.49
22691,5302315.115
22692,6678110.732083333
22693,4429977.6
22694,5453247.405
22695,5149283.005
22696,4723985.345
22697,4795298.79
22698,4535027.08
22699,5704903.345
22700,3872568.87
22701,4580982.12
22702,10735349.165
22703,2387766.01
22704,5519131.2395
22705,3876625.485
22706,4519940.86
22707,5023330.49
22708,5539398.415
22709,4042580.59
22710,3707521.385
22711,5372514.44875
22712,5137650.32375
22713,4608933.35
22714,11921234.847238095
22715,3465770.44
22716,5445966.637083334
22717,4248994.265
22718,4052445.71
22719,4812638.18375
22720,3986465.77
22721,5863108.185
22722,4131838.285
22723,4491934.787
22724,4106118.2675
22725,4163190.895
22726,4311829.645
22727,4843401.2
22728,4946022.248333333
22729,4127458.73125
22730,5293037.715833333
22731,5722180.62875
22732,4381773.381166667
22733,4907916.283333333
22734,4389508.43
22735,4303196.83
22736,2279572.46
22737,3047272.51
22738,4008997.86
22739,4852879.205
22740,4239346.435
22741,5963407.0
22742,4983690.87125
22743,5974129.72375
22744,4216363.265
22745,6031663.703333332
22746,4774066.2175
22747,4690306.79
22748,3953161.505
22749,3088929.59
22750,4492324.138333334
22751,4148009.435
22752,6271916.372654762
22753,3432993.87
22754,5137735.53625
22755,2805037.89
22756,5125795.695
22757,4717940.695
22758,8720246.62
22759,4341511.095
22760,3875653.67
22761,5200404.27
22762,4957575.975
22763,4526853.26
22764,4462217.135
22765,3991766.385
22766,7322290.320833333
22767,3683688.53
22768,3783835.57
22769,3982697.215
22770,4330272.825
22771,5011287.296666667
22772,3909749.71
22773,5379950.075
22774,5467752.45125
22775,4811042.82625
22776,4301348.235
22777,3988048.875
22778,4832572.9025
22779,4253425.155
22780,4840845.827
22781,4901810.2175
22782,3228756.8775
22783,8226627.645
22784,4853149.135
22785,11933776.639166668
22786,5021717.741666667
22787,5280970.427083333
22788,4348166.205
22789,6679851.6625
22790,4626015.54
22791,4869517.5
22792,2406764.695
22793,4772935.8286666665
22794,2966328.815
22795,4963038.17
22796,3462446.77625
22797,5638483.33625
22798,5270602.13
22799,4617300.03375
22800,5599840.385
22801,5840486.205
22802,4162109.13
22803,3204228.63
22804,2770310.53
22805,4490343.46
22806,4504298.85
22807,6966265.748083333
22808,5409968.304166667
22809,5484798.595
22810,4013370.385
22811,3991737.3125
22812,5611770.282000001
22813,10716375.835
22814,4154399.8775
22815,2436408.535
22816,4576752.924583334
22817,4465730.02
22818,5381798.544083333
22819,4508658.015
22820,4500542.749583333
22821,3874112.515
22822,3139990.485
22823,4516587.585
22824,2341307.34
22825,5179186.82
22826,3378585.19
22827,4668202.97
22828,4478305.69
22829,3115258.98
22830,2534454.3
22831,4967108.605
22832,4754115.395
22833,4373608.67
22834,4775486.125
22835,4319432.63
22836,4406627.68
22837,4496008.57
22838,5899200.65375
22839,3698463.645
22840,2941901.45
22841,4056993.8125
22842,5803419.979654763
22843,3348932.84
22844,5058362.67
22845,6364236.431166667
22846,4216335.61
22847,6182184.600833332
22848,3540213.905
22849,5133020.74375
22850,4321310.625
22851,4862012.055
22852,4663796.895
22853,5582083.919166667
22854,4154136.85
22855,3546222.375
22856,3545860.17
22857,4475904.21
22858,3565299.44
22859,3353528.315
22860,3896123.0333333337
22861,4989486.2
22862,5671017.91
22863,9060762.28
22864,4995650.015
22865,3466426.01
22866,6395383.071249999
22867,6702627.895
22868,6152917.485
22869,4450388.955
22870,3540121.4
22871,5444294.8925
22872,6208686.515
22873,4164310.375
22874,3705277.21
22875,4701011.485
22876,5058999.18625
22877,4227981.53
22878,4723982.71
22879,5616093.307833333
22880,2403931.185
22881,5591060.425
22882,4874094.385
22883,5266614.297083333
22884,4826477.65125
22885,3947306.0
22886,3488551.765
22887,4083773.72
22888,4528757.015
22889,5822971.285
22890,4195162.135
22891,3858737.52
22892,4833645.565
22893,6125906.098666667
22894,4046743.17
22895,4673014.165
22896,5744453.381333333
22897,4124909.84
22898,2430301.735
22899,6947795.840333334
22900,6582932.31
22901,3352506.925
22902,7824169.893666667
22903,3821778.77
22904,3708035.01
22905,5461255.398833334
22906,2677545.495
22907,7699090.02
22908,3771062.47
22909,4128914.6425
22910,5432599.07
22911,4723728.335
22912,3728487.08
22913,4492729.03
22914,5371541.463666666
22915,3227791.755
22916,3927437.845
22917,4782457.45
22918,3865441.945
22919,4092252.0
22920,4883156.05
22921,4749387.865
22922,8214277.245571429
22923,6374513.57125
22924,3276717.13625
22925,4852662.07
22926,5696458.635
22927,4581502.101666667
22928,5129834.940833334
22929,8358608.37
22930,2935580.44
22931,4373686.34
22932,4142044.94
22933,5021696.075
22934,8411167.7975
22935,5134096.8
22936,4352080.1
22937,4235237.9425
22938,4138170.88
22939,4203849.51
22940,4598390.5975
22941,5273281.415
22942,4205334.7725
22943,5861158.675
22944,5067018.38
22945,4989430.42875
22946,3657481.07
22947,5901681.067416667
22948,11749539.565
22949,5945340.87
22950,3439064.535
22951,3527704.9041666663
22952,4219119.955
22953,5409189.375
22954,6104723.4334166655
22955,5168558.685
22956,3574528.72875
22957,3732576.62
22958,5615332.12
22959,5823118.14
22960,4489656.48375
22961,4808144.925
22962,2491349.37
22963,3042391.855
22964,4481627.374583334
22965,4145905.465
22966,5966881.507833333
22967,4567371.415
22968,4094493.21
22969,4268240.89
22970,4606555.32
22971,11484160.199738096
22972,5847344.115
22973,6102349.877916667
22974,5262702.465
22975,4219520.81
22976,4141720.47
22977,4590426.07
22978,4719427.795
22979,5840483.51575
22980,5343063.848000001
22981,3838293.17
22982,5089238.2
22983,2385289.59
22984,3640505.8275
22985,4684120.5
22986,5383145.424738095
22987,4212842.4375
22988,2743463.0
22989,4683331.175
22990,4143676.375
22991,4516273.885
22992,3868342.36
22993,5205373.55
22994,4909489.425
22995,5414284.215
22996,4569039.555
22997,4830074.6275
22998,3865821.21
22999,7304225.99
23000,3235898.5
23001,3770741.035
23002,2356462.995
23003,6442396.422333333
23004,5050623.85
23005,4078220.315
23006,2738697.035
23007,4573604.63
23008,6290811.153333332
23009,3804298.82
23010,5712476.109583332
23011,3216301.6175
23012,4283201.07
23013,3658604.47
23014,3284096.8525
23015,4768829.015
23016,5114933.47
23017,5059129.92
23018,5375959.685
23019,4731863.91625
23020,2751664.42
23021,4842352.625
23022,4311024.995
23023,4219741.023333333
23024,4170939.9
23025,5958666.078333334
23026,3335076.29
23027,11232849.194500001
23028,4177926.12
23029,4954332.07
23030,4201794.485
23031,4932567.2975
23032,2927629.365
23033,3748856.36
23034,5697933.955
23035,3797099.11
23036,4552846.21
23037,5160612.7
23038,4011215.695
23039,5183058.47
23040,8501531.795
23041,6890857.263249999
23042,3930165.595
23043,3047554.82
23044,6021700.68
23045,2409092.615
23046,4172807.055
23047,11211020.989
23048,4542675.557083333
23049,3383203.24
23050,3725624.36
23051,3222048.54
23052,4823088.185
23053,4339209.955
23054,4316026.825
23055,4187262.584583333
23056,5918934.085
23057,3003858.95
23058,4382626.16
23059,5116004.784583333
23060,4589451.345
23061,4924977.61
23062,3979473.25
23063,6918476.142416667
23064,3727173.66
23065,3845142.735
23066,4995051.625
23067,4605162.335
23068,4102802.54
23069,5085613.93
23070,2583693.475
23071,4447918.664583333
23072,5955899.124166667
23073,4071123.395
23074,2907359.04
23075,4186859.2091666665
23076,4679948.805
23077,5452544.305
23078,5112428.785833334
23079,4122624.35
23080,4483617.25
23081,3946778.68
23082,5032667.005
23083,6190498.2975
23084,4448815.01
23085,4156149.82875
23086,10518048.767833333
23087,5702801.86
23088,4203889.1275
23089,5200907.865
23090,4329479.785
23091,4937700.5
23092,5002973.96
23093,3475690.625
23094,3928418.57
23095,5046981.473666667
23096,4956386.1466666665
23097,4134776.88
23098,5255340.5275
23099,6412574.069583332
23100,3996766.66
23101,6081969.548416666
23102,4772444.45
23103,5287628.11
23104,4310351.95875
23105,4596317.225
23106,4736191.83
23107,2541350.825
23108,5939171.65
23109,5941795.488333332
23110,5675377.73
23111,5118707.425
23112,4027889.5925
23113,3718364.65
23114,6450257.706738096
23115,3635549.865
23116,4671319.08
23117,4041775.83
23118,4708663.815
23119,3083865.94
23120,5911982.355
23121,4812107.5475
23122,4364348.835
23123,4790544.895
23124,4693193.9975
23125,5853995.535
23126,4145971.205
23127,3964381.46
23128,5413391.51
23129,5709053.5425
23130,3235777.5675
23131,4045196.7325
23132,4698469.685
23133,2465822.77
23134,5333377.615
23135,4229524.03
23136,5740399.95125
23137,7333932.54
23138,5371311.942738095
23139,3414379.025
23140,4861421.355
23141,5891399.978333333
23142,2694871.42
23143,4183546.06
23144,4525592.8775
23145,4516848.6
23146,4320437.55
23147,4978486.88
23148,5096827.811166666
23149,4248994.265
23150,6324618.615
23151,6180525.813333333
23152,3428589.55
23153,5681645.09
23154,4117125.015
23155,5072625.4445
23156,5276612.19
23157,4182598.405
23158,2684200.595
23159,5815871.825
23160,4350577.895
23161,3925116.87
23162,3069167.74
23163,3867314.035
23164,4946254.095416666
23165,5751663.85
23166,6634394.350833332
23167,5145915.54
23168,6196148.57375
23169,4142844.67
23170,4421433.731666666
23171,4504932.25
23172,4006864.095
23173,5060889.675
23174,3880810.105
23175,3698837.25
23176,4538634.005
23177,5712941.8225
23178,4539238.79
23179,4617534.515
23180,4589948.965
23181,6411938.724916667
23182,6169886.51625
23183,4757013.46
23184,5668028.094583333
23185,3938430.81
23186,4808856.935
23187,5034101.135
23188,12777493.505
23189,5753926.440833333
23190,3839779.82
23191,4350437.65
23192,4214929.42375
23193,5000174.12
23194,3333808.715
23195,4324203.45875
23196,5579011.6175
23197,4084575.515
23198,6257810.51
23199,4182591.635
23200,4530467.605
23201,4263043.385
23202,5363858.12
23203,4257704.275
23204,5538842.546666668
23205,4272048.715
23206,3889671.2825
23207,3853550.72125
23208,4252160.165
23209,4826480.28
23210,4688953.95
23211,3298593.61
23212,2514824.265
23213,4677645.415
23214,4362968.94
23215,5200783.269583333
23216,3245969.605
23217,5269832.30875
23218,3563079.715
23219,5915215.26875
23220,3020387.93
23221,4221430.38
23222,6010428.8975
23223,6164292.19
23224,2807829.13
23225,5113804.994166667
23226,4253347.84
23227,4635176.795
23228,11639205.267654762
23229,4320669.10625
23230,3893620.865
23231,3646501.185
23232,4581788.1
23233,4776263.56
23234,4747636.652
23235,3782838.56
23236,4495279.775
23237,2466264.28
23238,4517767.74
23239,3401497.185
23240,4856122.35
23241,4375626.825
23242,4013603.33
23243,3694983.94125
23244,2579143.37
23245,4988114.383666667
23246,4806657.079583333
23247,5266058.745
23248,4847368.0945833335
23249,5091089.41
23250,5241624.455
23251,6046759.833333334
23252,4548207.71
23253,10300799.61
23254,3849235.9
23255,3855465.18
23256,3769822.1375
23257,4203465.66
23258,4748745.005
23259,4069285.42
23260,6096808.425
23261,6238747.52125
23262,4789242.514583333
23263,6465787.27
23264,3183844.195
23265,5112175.88
23266,5081146.87
23267,5125156.6425
23268,3964569.85
23269,6249895.01
23270,5075458.2475
23271,3414914.24
23272,3185740.05
23273,5275650.6125
23274,5075824.825
23275,3473136.51
23276,4426258.18
23277,4582078.34
23278,5236548.53375
23279,3560907.15
23280,4179340.485
23281,4484913.995
23282,4891152.778333333
23283,3951999.4925
23284,4395386.345
23285,5651413.57375
23286,4170632.145
23287,3980152.13
23288,4453717.26
23289,4744246.31
23290,3147828.225
23291,4151829.01
23292,3090528.72
23293,4334851.545
23294,5614319.250833333
23295,4404111.315
23296,4367649.9158333335
23297,4572122.635
23298,7496006.84875
23299,6204678.845
23300,4998781.72
23301,6524088.7975
23302,10640651.244404761
23303,6106827.515
23304,6642311.503749999
23305,5285911.315333333
23306,4638240.515
23307,4317472.685
23308,7812373.537416667
23309,4784703.17
23310,4828660.268333334
23311,5110394.9295
23312,3923885.76
23313,3884610.15
23314,2701067.81
23315,9156120.481666667
23316,4226794.238333333
23317,6256287.130833332
23318,3874548.94
23319,4206676.047
23320,5089374.044166666
23321,4922245.02
23322,6350415.23
23323,3427565.83
23324,5267353.9
23325,4243730.33
23326,5000129.97
23327,3414412.05
23328,4297640.53
23329,4341819.27
23330,7594287.2375
23331,4581537.935
23332,3749131.685
23333,5157799.95
23334,3206662.745
23335,5094310.23125
23336,4185894.17
23337,5689323.802738096
23338,5341687.915
23339,4485308.82
23340,4339126.63
23341,4209197.07
23342,4609883.538333333
23343,4366036.49
23344,5360149.155
23345,6102139.76
23346,4370394.36
23347,5041559.97
23348,4466627.59
23349,5117807.74
23350,3325667.855
23351,4584521.925
23352,5016831.992
23353,4744765.23
23354,4109903.29
23355,3560628.3
23356,2793601.105
23357,3693075.03
23358,4302035.9125
23359,4727309.883333333
23360,3315717.505
23361,2978017.485
23362,2930870.075
23363,4257244.615
23364,4942790.274583334
23365,3123529.52
23366,4729375.55375
23367,4017190.03
23368,4299187.065
23369,3091925.525
23370,4668089.765
23371,4511919.16
23372,3904807.133333334
23373,6748552.9625
23374,4068300.875
23375,5383145.424738095
23376,3821412.3366666664
23377,2762451.265
23378,5850882.355
23379,6998535.716666668
23380,5790570.720916667
23381,4762012.295
23382,4161834.451666666
23383,3397995.255
23384,4194858.515
23385,2536455.025
23386,4714294.24
23387,3269771.38
23388,6222924.7525
23389,3902687.55
23390,5222838.03
23391,4788225.66
23392,4460250.415
23393,4881743.83
23394,5225930.52
23395,4087595.94
23396,4973228.97
23397,3135958.575
23398,4743859.565
23399,5541920.47
23400,5946629.037416666
23401,4331091.765
23402,4459135.8
23403,4664225.495
23404,4044497.0125
23405,4764794.375
23406,4923565.5989047615
23407,4544011.925
23408,5995697.7974999985
23409,5553618.1
23410,11338206.908071427
23411,3910792.265
23412,3379071.765
23413,4156806.48
23414,6784775.924166666
23415,5476543.36
23416,4537709.35
23417,8817648.844
23418,3740912.2875
23419,4157357.245
23420,3792100.8
23421,3854230.315
23422,6159112.214999999
23423,7637236.930916667
23424,3890377.36
23425,6734698.009666667
23426,4508583.93
23427,5478294.68
23428,5563960.83
23429,4163410.109583333
23430,5212340.37
23431,4566396.42
23432,5617171.303071428
23433,5649329.70375
23434,2430404.845
23435,4693910.27625
23436,4624679.175
23437,5832934.367833333
23438,5241303.8
23439,3697186.74
23440,4844044.165
23441,5170510.945
23442,4812837.36125
23443,4428646.09
23444,4677588.605
23445,4160488.505
23446,11098680.595
23447,5820778.112238095
23448,11247884.577
23449,4757472.01
23450,7787516.6175
23451,3916691.6
23452,3893657.715
23453,3622257.39
23454,5465508.095
23455,4451884.645
23456,4016282.579583334
23457,4803912.79
23458,4177766.59
23459,2695604.04
23460,4723193.378333334
23461,4922251.365
23462,3948552.115
23463,6315780.526583332
23464,4045034.1225
23465,5254631.01
23466,3994763.91
23467,3617574.165
23468,4350360.375
23469,4382032.315
23470,5769285.055
23471,6060655.317083333
23472,4158684.6
23473,3225533.015
23474,6791228.125
23475,4282526.9375
23476,4149555.345
23477,5513079.94
23478,4560033.25
23479,4763708.27
23480,3369346.51
23481,3523064.315
23482,3695974.755
23483,4767988.57
23484,4466457.625
23485,5562530.325
23486,4708187.49
23487,4443089.955
23488,3534526.67
23489,4564210.26
23490,4175059.835
23491,3994588.065
23492,4245494.67
23493,4263364.53
23494,4781603.22
23495,5145780.98
23496,4886159.9
23497,2886506.65
23498,4648492.31
23499,4555354.635
23500,5485566.57875
23501,4437063.505
23502,4998576.085
23503,3488574.655
23504,4146840.28
